Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
118271,STEM,Senior,2.868,34.57,Debugging/Troubleshooting,Intermediate,2,False,11.5,8,Actively_Encouraged,4,2.87,79.04,High
114668,Business,Freshman,1.564,2.4,Ideation,Intermediate,4,True,9.8,1,Strict_Ban,7,1.469,77.49,Low
100031,Business,Senior,3.731,1.26,Direct_Answer_Generation,Intermediate,4,True,16.16,2,Allowed_With_Citation,6,3.989,88.44,Low
143506,Arts,Freshman,3.359,0.85,Copywriting/Drafting,Intermediate,3,False,1.0,1,Actively_Encouraged,1,3.551,72.11,Low
110956,Arts,Junior,2.982,0.84,Direct_Answer_Generation,Advanced,4,False,11.8,2,Strict_Ban,7,3.171,67.09,Low
127859,Business,Freshman,3.177,0.03,Copywriting/Drafting,Advanced,5,True,5.48,3,Actively_Encouraged,8,3.31,74.02,Low
134574,Arts,Senior,2.363,15.62,Debugging/Troubleshooting,Beginner,3,True,4.13,4,Strict_Ban,7,2.504,55.68,High
132404,STEM,Junior,2.967,5.24,Debugging/Troubleshooting,Intermediate,3,True,13.38,3,Allowed_With_Citation,3,3.447,77.84,Medium
141635,Humanities,Freshman,2.752,7.08,Copywriting/Drafting,Advanced,4,False,8.54,4,Strict_Ban,2,3.002,61.25,High
112046,STEM,Graduate,3.112,5.17,Ideation,Advanced,3,False,1.65,2,Actively_Encouraged,7,2.883,74.75,Medium
111617,Humanities,Junior,3.172,0.32,Direct_Answer_Generation,Beginner,2,False,16.8,3,Allowed_With_Citation,1,3.38,78.21,Low
122600,Business,Freshman,3.48,12.83,Debugging/Troubleshooting,Intermediate,5,True,11.91,5,Allowed_With_Citation,8,3.697,66.93,Low
120356,Arts,Junior,3.494,6.0,Copywriting/Drafting,Advanced,4,True,13.57,1,Allowed_With_Citation,5,3.865,64.76,Low
113456,Arts,Junior,3.811,0.15,Ideation,Intermediate,3,False,1.32,2,Actively_Encouraged,1,4.0,50.37,Low
128849,STEM,Sophomore,3.569,11.51,Debugging/Troubleshooting,Intermediate,4,False,22.3,1,Strict_Ban,4,3.773,84.5,Medium
118340,Business,Sophomore,3.605,7.16,Ideation,Beginner,3,True,15.64,5,Allowed_With_Citation,6,4.0,94.21,Medium
147226,STEM,Junior,2.708,1.64,Copywriting/Drafting,Intermediate,4,False,9.99,5,Allowed_With_Citation,5,3.116,69.36,Medium
106912,Medical,Graduate,3.158,0.6,Ideation,Beginner,1,False,12.52,2,Allowed_With_Citation,5,3.751,74.59,Low
127557,Business,Senior,3.054,3.03,Ideation,Beginner,1,False,9.47,2,Strict_Ban,4,3.184,73.69,Medium
113826,STEM,Freshman,2.379,28.75,Copywriting/Drafting,Beginner,1,True,1.0,7,Allowed_With_Citation,7,2.263,68.76,High
147084,Medical,Sophomore,2.684,0.53,Copywriting/Drafting,Advanced,3,True,9.91,3,Actively_Encouraged,3,2.757,75.52,Medium
127376,STEM,Freshman,3.12,20.1,Summarizing_Reading,Intermediate,2,False,5.55,4,Actively_Encouraged,5,2.899,62.35,Low
115739,Humanities,Freshman,3.844,9.03,Copywriting/Drafting,Advanced,3,False,10.73,5,Actively_Encouraged,7,3.765,87.16,Medium
144141,Medical,Junior,3.453,8.94,Summarizing_Reading,Beginner,2,False,14.09,5,Allowed_With_Citation,6,3.867,54.45,Medium
135767,Arts,Junior,3.823,5.88,Copywriting/Drafting,Beginner,3,True,4.43,3,Allowed_With_Citation,2,4.0,98.64,Low
120986,STEM,Freshman,3.225,37.19,Debugging/Troubleshooting,Beginner,3,True,4.1,9,Actively_Encouraged,9,3.391,80.62,Medium
103958,Humanities,Freshman,3.043,5.3,Copywriting/Drafting,Intermediate,2,True,12.42,1,Strict_Ban,4,3.053,84.81,Medium
125572,Business,Senior,2.626,11.67,Debugging/Troubleshooting,Beginner,3,True,12.05,5,Actively_Encouraged,3,3.011,78.52,Medium
145807,Business,Junior,3.687,12.69,Ideation,Intermediate,3,True,6.9,6,Allowed_With_Citation,1,3.961,71.03,High
111980,STEM,Graduate,3.093,4.94,Debugging/Troubleshooting,Beginner,3,True,5.26,1,Allowed_With_Citation,3,3.39,76.16,Low
122665,Arts,Freshman,2.465,7.82,Copywriting/Drafting,Intermediate,5,False,22.76,3,Allowed_With_Citation,2,2.691,83.06,Medium
117667,Business,Sophomore,2.696,10.07,Ideation,Beginner,3,False,12.37,5,Allowed_With_Citation,6,2.907,52.96,Medium
110126,Arts,Freshman,3.04,4.15,Summarizing_Reading,Intermediate,1,False,1.6,2,Actively_Encouraged,1,2.934,87.97,Medium
111771,STEM,Graduate,3.629,13.13,Direct_Answer_Generation,Advanced,5,False,12.14,7,Allowed_With_Citation,7,3.983,100.0,Medium
108498,Business,Freshman,2.791,1.7,Copywriting/Drafting,Intermediate,1,False,12.04,3,Allowed_With_Citation,3,2.975,57.19,Medium
109045,Humanities,Freshman,2.648,17.94,Summarizing_Reading,Advanced,3,True,11.59,6,Strict_Ban,4,2.718,83.69,High
106551,Humanities,Graduate,3.919,19.1,Copywriting/Drafting,Intermediate,1,False,1.0,4,Allowed_With_Citation,3,4.0,75.4,Medium
116731,Business,Senior,3.221,9.44,Ideation,Intermediate,5,False,22.34,4,Actively_Encouraged,4,3.3,81.1,Medium
104437,Humanities,Junior,2.864,0.83,Copywriting/Drafting,Intermediate,4,False,12.78,4,Allowed_With_Citation,3,3.221,61.91,Medium
113090,Humanities,Senior,2.837,4.98,Debugging/Troubleshooting,Advanced,3,False,10.28,1,Allowed_With_Citation,1,3.148,77.63,Medium
120677,Humanities,Junior,3.073,15.79,Copywriting/Drafting,Intermediate,3,True,11.27,5,Allowed_With_Citation,4,3.489,61.83,Medium
144540,STEM,Freshman,3.37,1.04,Debugging/Troubleshooting,Beginner,1,False,19.55,4,Allowed_With_Citation,6,3.635,84.74,Low
133851,Business,Graduate,2.936,10.4,Direct_Answer_Generation,Beginner,3,False,9.94,2,Allowed_With_Citation,3,3.085,79.85,High
135073,Humanities,Graduate,3.594,1.62,Debugging/Troubleshooting,Beginner,2,False,3.67,1,Allowed_With_Citation,3,3.869,76.6,Medium
127380,Humanities,Graduate,3.283,0.34,Ideation,Intermediate,4,False,13.09,3,Allowed_With_Citation,4,3.663,97.66,Medium
143380,STEM,Sophomore,3.758,11.96,Ideation,Beginner,3,True,10.92,4,Strict_Ban,6,3.782,73.91,High
109212,Medical,Senior,3.149,13.18,Summarizing_Reading,Beginner,2,True,14.08,3,Allowed_With_Citation,3,3.355,67.07,Medium
140703,Medical,Junior,2.421,2.2,Summarizing_Reading,Intermediate,1,False,21.98,1,Actively_Encouraged,6,2.58,86.63,Medium
102593,Business,Freshman,3.138,2.64,Debugging/Troubleshooting,Beginner,2,True,8.69,2,Strict_Ban,4,3.059,66.7,Low
139591,Arts,Sophomore,3.527,1.14,Copywriting/Drafting,Intermediate,2,False,4.19,4,Actively_Encouraged,7,3.533,64.86,Low
122161,Humanities,Freshman,3.144,13.37,Copywriting/Drafting,Advanced,5,True,9.54,7,Allowed_With_Citation,4,3.239,77.37,Medium
139375,Humanities,Senior,2.688,21.87,Copywriting/Drafting,Beginner,2,True,9.28,5,Actively_Encouraged,8,2.908,71.67,High
103951,STEM,Senior,3.369,2.63,Debugging/Troubleshooting,Beginner,2,False,9.3,1,Allowed_With_Citation,6,3.643,72.49,Low
127349,STEM,Freshman,2.875,18.69,Debugging/Troubleshooting,Intermediate,3,True,12.59,6,Actively_Encouraged,2,2.95,65.24,Medium
149482,STEM,Graduate,3.522,3.71,Debugging/Troubleshooting,Beginner,2,False,13.59,2,Actively_Encouraged,1,3.822,72.68,Low
103791,STEM,Graduate,3.161,19.26,Debugging/Troubleshooting,Beginner,2,True,14.03,4,Actively_Encouraged,3,3.446,80.63,High
131904,Medical,Senior,3.68,6.31,Summarizing_Reading,Intermediate,3,False,22.6,5,Allowed_With_Citation,2,4.0,66.2,Medium
143918,Humanities,Freshman,3.408,3.45,Copywriting/Drafting,Beginner,3,False,11.46,1,Strict_Ban,4,3.538,60.37,Medium
125370,Arts,Graduate,2.456,1.37,Debugging/Troubleshooting,Beginner,2,False,10.96,1,Actively_Encouraged,2,2.578,73.6,Medium
106875,Arts,Senior,3.522,1.03,Copywriting/Drafting,Intermediate,5,False,7.31,4,Allowed_With_Citation,1,3.721,95.52,Low
120364,Medical,Junior,3.584,3.32,Copywriting/Drafting,Beginner,1,False,12.56,1,Allowed_With_Citation,3,3.789,83.8,Medium
140639,STEM,Junior,2.551,1.66,Ideation,Advanced,4,False,1.0,2,Allowed_With_Citation,3,2.613,70.12,Low
102276,Business,Junior,2.597,8.65,Ideation,Beginner,3,True,13.76,3,Actively_Encouraged,8,3.175,68.71,Medium
117815,Business,Graduate,3.367,8.92,Copywriting/Drafting,Beginner,1,False,12.02,2,Allowed_With_Citation,7,3.587,61.79,High
101883,Business,Freshman,2.53,8.99,Ideation,Beginner,2,False,10.53,2,Allowed_With_Citation,7,2.445,96.66,Medium
139908,Business,Sophomore,2.94,5.23,Copywriting/Drafting,Intermediate,2,False,1.0,2,Allowed_With_Citation,5,3.139,64.62,Low
111649,STEM,Senior,3.489,4.0,Direct_Answer_Generation,Beginner,2,False,8.67,5,Allowed_With_Citation,5,3.726,74.86,Medium
144954,Business,Junior,2.901,1.82,Ideation,Intermediate,3,True,12.49,3,Actively_Encouraged,3,3.313,67.36,Medium
108364,Humanities,Junior,3.166,14.84,Ideation,Beginner,3,False,9.44,6,Allowed_With_Citation,5,3.218,58.92,Medium
117852,Medical,Senior,2.91,10.54,Debugging/Troubleshooting,Intermediate,3,True,6.92,3,Strict_Ban,8,2.914,90.95,Medium
127509,Business,Freshman,3.426,10.64,Summarizing_Reading,Beginner,2,True,6.84,6,Allowed_With_Citation,5,3.589,76.19,Low
103287,Humanities,Sophomore,2.794,2.41,Copywriting/Drafting,Advanced,3,False,14.49,2,Allowed_With_Citation,2,3.234,66.72,Medium
110813,STEM,Freshman,2.262,7.27,Copywriting/Drafting,Advanced,3,False,12.0,2,Strict_Ban,3,2.387,74.07,Low
127381,Arts,Graduate,3.683,7.79,Copywriting/Drafting,Advanced,3,True,1.46,4,Allowed_With_Citation,5,3.994,79.13,High
107999,Medical,Graduate,3.171,18.86,Direct_Answer_Generation,Beginner,2,True,7.51,4,Strict_Ban,8,3.003,78.81,High
146909,Business,Freshman,2.93,11.8,Ideation,Beginner,1,False,17.35,3,Actively_Encouraged,5,2.965,66.22,Low
148643,Business,Freshman,3.061,0.66,Direct_Answer_Generation,Intermediate,3,True,1.0,2,Allowed_With_Citation,6,2.923,60.54,Medium
143196,Business,Junior,2.516,8.94,Ideation,Advanced,3,False,1.0,2,Strict_Ban,7,2.473,82.75,Medium
113241,STEM,Graduate,3.244,22.4,Copywriting/Drafting,Intermediate,4,False,11.03,8,Allowed_With_Citation,2,3.751,100.0,High
143177,Humanities,Freshman,3.657,12.27,Copywriting/Drafting,Intermediate,1,False,2.58,2,Actively_Encouraged,4,3.828,72.41,High
149407,Humanities,Sophomore,3.614,4.83,Direct_Answer_Generation,Beginner,1,True,4.14,2,Strict_Ban,3,3.732,75.31,Low
117150,STEM,Freshman,3.303,1.02,Summarizing_Reading,Intermediate,1,False,6.78,3,Strict_Ban,2,3.3,79.24,Low
125071,STEM,Junior,3.392,23.39,Debugging/Troubleshooting,Beginner,2,True,13.19,5,Allowed_With_Citation,1,3.761,84.46,Medium
130543,Medical,Sophomore,3.128,3.75,Summarizing_Reading,Intermediate,4,False,9.9,5,Actively_Encouraged,1,3.203,75.78,Low
148521,Arts,Junior,3.203,1.3,Copywriting/Drafting,Advanced,3,True,4.01,2,Allowed_With_Citation,2,3.398,82.49,Medium
119634,Business,Graduate,3.195,1.62,Summarizing_Reading,Beginner,3,True,1.0,3,Actively_Encouraged,4,3.305,69.67,Low
142748,Business,Junior,3.322,12.85,Ideation,Advanced,5,False,2.91,4,Actively_Encouraged,6,3.59,70.87,High
129777,Humanities,Junior,2.565,4.59,Copywriting/Drafting,Intermediate,3,True,11.65,3,Strict_Ban,1,2.971,51.54,Medium
148177,Humanities,Senior,2.822,5.13,Copywriting/Drafting,Beginner,3,True,19.53,2,Allowed_With_Citation,4,3.087,54.26,Low
149950,Medical,Graduate,3.435,1.48,Copywriting/Drafting,Beginner,2,False,9.42,1,Actively_Encouraged,6,3.66,57.03,Medium
119608,Humanities,Senior,3.276,4.04,Copywriting/Drafting,Beginner,3,False,13.35,4,Allowed_With_Citation,1,3.431,70.87,High
113597,Business,Senior,2.847,0.08,Summarizing_Reading,Beginner,2,False,18.06,3,Strict_Ban,8,3.24,79.68,Medium
112728,Arts,Graduate,2.87,2.02,Summarizing_Reading,Beginner,1,False,15.21,5,Allowed_With_Citation,9,3.011,79.76,Medium
129989,Humanities,Sophomore,2.917,2.57,Copywriting/Drafting,Beginner,1,False,22.02,1,Allowed_With_Citation,3,3.344,81.25,Low
109900,STEM,Senior,3.221,7.43,Copywriting/Drafting,Beginner,3,False,17.98,4,Strict_Ban,4,3.729,78.46,Medium
130279,STEM,Junior,3.641,5.18,Debugging/Troubleshooting,Intermediate,3,False,8.17,4,Strict_Ban,5,3.834,67.62,Low
101010,Humanities,Freshman,3.377,9.67,Copywriting/Drafting,Intermediate,4,False,15.64,2,Allowed_With_Citation,4,3.475,79.81,Low
109391,Medical,Sophomore,2.669,3.52,Summarizing_Reading,Beginner,2,False,14.57,5,Allowed_With_Citation,5,2.829,71.93,Low
148968,Business,Freshman,3.278,1.6,Summarizing_Reading,Intermediate,2,False,4.29,1,Allowed_With_Citation,6,3.232,70.5,Medium
145329,Humanities,Junior,3.014,4.89,Copywriting/Drafting,Advanced,4,False,13.0,4,Strict_Ban,5,3.264,66.58,Medium
114574,Arts,Junior,3.554,4.54,Summarizing_Reading,Beginner,3,False,16.34,3,Actively_Encouraged,5,4.0,70.0,Medium
113462,STEM,Graduate,3.556,3.3,Direct_Answer_Generation,Advanced,3,True,12.35,4,Actively_Encouraged,4,3.952,76.76,Medium
127793,STEM,Senior,3.152,9.57,Ideation,Intermediate,3,False,4.89,6,Actively_Encouraged,8,3.31,74.35,Medium
140890,Humanities,Graduate,3.572,6.87,Copywriting/Drafting,Intermediate,5,False,13.4,1,Allowed_With_Citation,5,3.948,77.29,Low
122705,Arts,Freshman,2.685,1.71,Copywriting/Drafting,Beginner,1,False,15.13,1,Allowed_With_Citation,1,2.648,67.17,High
124052,Humanities,Senior,2.953,3.11,Copywriting/Drafting,Beginner,1,False,14.05,2,Allowed_With_Citation,3,3.644,82.69,Medium
110018,STEM,Freshman,3.91,3.0,Debugging/Troubleshooting,Intermediate,5,False,15.46,1,Actively_Encouraged,6,4.0,86.95,Medium
119183,Medical,Graduate,3.754,13.24,Summarizing_Reading,Beginner,1,False,10.18,3,Allowed_With_Citation,7,4.0,73.71,High
102384,Humanities,Sophomore,2.958,0.06,Copywriting/Drafting,Advanced,3,False,11.69,1,Allowed_With_Citation,2,3.124,85.15,Low
112738,Business,Junior,3.711,1.72,Debugging/Troubleshooting,Intermediate,3,True,4.23,3,Allowed_With_Citation,1,3.75,57.28,Low
121090,Business,Sophomore,3.148,4.13,Ideation,Intermediate,1,False,12.55,3,Actively_Encouraged,6,3.284,65.32,Low
115962,Arts,Junior,2.544,3.98,Direct_Answer_Generation,Advanced,3,True,11.7,3,Actively_Encouraged,4,2.644,67.25,Medium
134175,STEM,Junior,3.852,6.69,Debugging/Troubleshooting,Advanced,5,False,9.7,1,Actively_Encouraged,6,4.0,74.76,Low
148250,Humanities,Sophomore,3.07,5.37,Copywriting/Drafting,Intermediate,2,True,5.22,2,Allowed_With_Citation,5,2.867,81.47,Low
130379,Humanities,Freshman,3.333,4.81,Summarizing_Reading,Beginner,2,False,10.85,2,Allowed_With_Citation,6,3.523,63.2,Low
132752,Arts,Junior,2.714,4.09,Summarizing_Reading,Beginner,1,False,4.61,4,Allowed_With_Citation,7,2.955,69.91,Low
140344,Business,Senior,3.601,0.44,Ideation,Intermediate,3,False,11.9,3,Actively_Encouraged,4,4.0,78.71,Medium
102267,Business,Senior,2.373,2.27,Ideation,Beginner,2,False,8.9,4,Actively_Encouraged,6,2.424,73.79,Medium
145008,Arts,Junior,3.36,4.19,Direct_Answer_Generation,Intermediate,1,False,13.87,3,Allowed_With_Citation,7,3.552,52.18,Low
105778,STEM,Senior,3.103,4.13,Copywriting/Drafting,Beginner,2,True,5.64,3,Allowed_With_Citation,4,3.126,69.09,Low
107324,Business,Senior,2.719,4.08,Ideation,Intermediate,4,False,13.42,3,Allowed_With_Citation,3,3.165,97.69,Medium
119247,Arts,Sophomore,3.231,12.58,Ideation,Intermediate,1,False,20.58,3,Allowed_With_Citation,4,3.465,85.69,Medium
111289,Humanities,Sophomore,3.254,1.61,Ideation,Beginner,3,False,8.49,2,Strict_Ban,3,3.304,89.19,Medium
111969,STEM,Graduate,2.542,17.54,Debugging/Troubleshooting,Beginner,3,True,9.09,5,Strict_Ban,10,2.629,58.74,High
148984,Business,Graduate,3.769,12.73,Ideation,Advanced,3,True,10.8,2,Actively_Encouraged,1,4.0,76.91,Medium
118586,STEM,Junior,3.668,3.57,Debugging/Troubleshooting,Advanced,4,False,13.57,1,Allowed_With_Citation,4,4.0,98.16,Low
106049,Arts,Junior,3.598,7.95,Copywriting/Drafting,Beginner,3,False,7.14,4,Actively_Encouraged,5,3.667,76.66,Medium
109286,Business,Sophomore,3.145,14.02,Ideation,Beginner,1,False,17.04,4,Actively_Encouraged,5,3.536,89.76,Medium
101351,Arts,Freshman,3.786,18.23,Direct_Answer_Generation,Advanced,3,True,4.49,4,Allowed_With_Citation,3,3.378,97.54,High
124621,STEM,Sophomore,3.041,37.38,Debugging/Troubleshooting,Advanced,4,True,1.0,6,Actively_Encouraged,8,3.207,90.03,High
127418,Business,Senior,3.37,25.72,Ideation,Intermediate,2,True,9.4,7,Allowed_With_Citation,8,3.832,66.19,High
126442,STEM,Senior,3.686,7.95,Debugging/Troubleshooting,Beginner,2,False,11.32,4,Strict_Ban,7,4.0,53.76,High
149313,Humanities,Sophomore,3.092,6.14,Direct_Answer_Generation,Advanced,3,True,20.01,4,Actively_Encouraged,5,3.53,85.54,Low
134740,Humanities,Graduate,3.483,2.81,Copywriting/Drafting,Beginner,2,False,4.8,4,Allowed_With_Citation,3,3.599,85.38,Medium
129974,Medical,Sophomore,2.273,15.95,Ideation,Beginner,1,True,7.17,4,Actively_Encouraged,7,2.673,61.83,High
149338,Humanities,Senior,3.096,1.66,Copywriting/Drafting,Advanced,3,False,2.64,3,Actively_Encouraged,4,3.294,71.19,Low
124169,Medical,Senior,3.119,1.12,Debugging/Troubleshooting,Intermediate,5,False,22.16,2,Strict_Ban,3,3.635,87.72,Low
103475,Arts,Sophomore,2.95,6.31,Debugging/Troubleshooting,Intermediate,2,True,15.97,2,Allowed_With_Citation,5,3.018,86.95,Medium
102313,Humanities,Sophomore,3.773,3.83,Copywriting/Drafting,Intermediate,2,True,14.15,2,Actively_Encouraged,3,3.753,69.8,Low
140181,Humanities,Graduate,3.983,24.59,Ideation,Beginner,1,False,1.0,7,Actively_Encouraged,4,4.0,61.5,Medium
118333,Humanities,Junior,3.099,7.68,Copywriting/Drafting,Intermediate,4,True,9.53,3,Allowed_With_Citation,5,3.339,78.34,Medium
134033,STEM,Senior,2.348,1.5,Debugging/Troubleshooting,Advanced,3,False,15.18,3,Allowed_With_Citation,2,2.68,81.93,High
118435,Business,Graduate,3.325,11.92,Direct_Answer_Generation,Intermediate,3,True,8.27,4,Actively_Encouraged,6,3.463,58.15,Medium
117052,STEM,Freshman,2.732,9.15,Direct_Answer_Generation,Beginner,3,False,6.11,5,Allowed_With_Citation,1,2.996,64.45,Medium
131016,Business,Freshman,2.97,3.48,Summarizing_Reading,Intermediate,5,True,20.6,1,Allowed_With_Citation,3,3.243,94.49,Low
125781,Business,Senior,2.978,0.89,Copywriting/Drafting,Intermediate,2,False,15.89,2,Strict_Ban,3,3.243,91.23,Low
136257,STEM,Freshman,2.204,6.67,Summarizing_Reading,Advanced,3,True,15.16,4,Allowed_With_Citation,9,2.752,100.0,Medium
147189,Medical,Junior,3.546,11.02,Copywriting/Drafting,Beginner,2,False,9.89,3,Strict_Ban,3,4.0,76.06,Low
133936,STEM,Freshman,3.258,1.66,Debugging/Troubleshooting,Intermediate,4,False,17.25,3,Actively_Encouraged,5,3.651,87.67,Low
140204,Business,Senior,3.774,17.54,Ideation,Beginner,1,True,10.97,3,Actively_Encouraged,1,4.0,79.85,Medium
100650,Humanities,Senior,2.994,2.23,Ideation,Beginner,3,False,20.32,1,Allowed_With_Citation,4,3.305,94.89,Low
120611,Humanities,Junior,3.928,7.27,Copywriting/Drafting,Advanced,4,True,17.41,3,Allowed_With_Citation,4,4.0,68.62,Low
118504,Humanities,Graduate,3.385,2.84,Copywriting/Drafting,Beginner,2,False,11.71,2,Allowed_With_Citation,5,3.748,63.52,Medium
145889,STEM,Junior,3.902,3.33,Direct_Answer_Generation,Intermediate,3,True,10.53,4,Actively_Encouraged,3,4.0,74.27,Low
108967,Business,Graduate,3.216,0.01,Summarizing_Reading,Beginner,2,False,4.85,4,Allowed_With_Citation,1,3.211,54.42,Low
121758,Arts,Junior,3.921,0.05,Debugging/Troubleshooting,Beginner,3,True,3.58,4,Actively_Encouraged,4,3.778,64.89,Medium
124823,Business,Junior,3.853,3.87,Direct_Answer_Generation,Intermediate,4,False,9.97,1,Strict_Ban,1,4.0,64.45,Low
110781,Medical,Sophomore,3.569,2.58,Debugging/Troubleshooting,Intermediate,5,False,15.33,1,Allowed_With_Citation,5,3.511,94.82,Low
147831,Medical,Senior,3.854,1.74,Debugging/Troubleshooting,Intermediate,3,True,10.24,1,Allowed_With_Citation,2,4.0,79.35,Low
119575,Arts,Junior,3.137,5.01,Direct_Answer_Generation,Intermediate,1,True,14.21,3,Allowed_With_Citation,3,3.39,81.4,Low
114191,Humanities,Graduate,2.91,0.97,Copywriting/Drafting,Advanced,3,False,8.93,2,Strict_Ban,6,3.113,69.05,Low
108241,Business,Graduate,3.5,6.26,Ideation,Beginner,3,False,9.0,3,Actively_Encouraged,4,3.74,93.58,High
132723,STEM,Senior,2.308,14.34,Debugging/Troubleshooting,Advanced,4,True,3.66,4,Allowed_With_Citation,1,2.749,65.54,High
135868,STEM,Graduate,2.856,10.35,Summarizing_Reading,Intermediate,2,True,18.48,2,Allowed_With_Citation,6,3.086,85.71,Medium
135796,Business,Senior,3.898,9.13,Ideation,Intermediate,4,True,23.05,1,Allowed_With_Citation,8,4.0,83.28,Low
110780,STEM,Freshman,3.824,6.27,Debugging/Troubleshooting,Advanced,5,False,12.9,5,Allowed_With_Citation,6,4.0,74.71,Low
135041,Arts,Junior,3.304,7.08,Copywriting/Drafting,Intermediate,5,True,13.58,4,Strict_Ban,3,3.732,56.72,Low
146888,STEM,Sophomore,2.087,6.75,Debugging/Troubleshooting,Beginner,2,True,13.73,3,Allowed_With_Citation,2,2.526,67.12,High
125313,Business,Freshman,3.556,38.57,Ideation,Intermediate,3,True,8.27,8,Actively_Encouraged,5,3.721,91.75,High
145315,Medical,Junior,3.311,4.62,Summarizing_Reading,Beginner,2,False,10.21,2,Actively_Encouraged,5,3.573,99.05,High
141880,Business,Junior,3.131,9.4,Direct_Answer_Generation,Beginner,3,False,5.92,2,Strict_Ban,5,3.5,75.76,High
134450,Business,Senior,3.848,1.92,Direct_Answer_Generation,Beginner,3,True,3.69,1,Actively_Encouraged,4,3.888,70.95,Medium
139976,STEM,Graduate,3.714,3.8,Debugging/Troubleshooting,Advanced,3,False,17.42,3,Allowed_With_Citation,5,4.0,100.0,Medium
149746,STEM,Sophomore,3.773,1.32,Debugging/Troubleshooting,Beginner,2,False,11.63,1,Allowed_With_Citation,5,3.987,69.51,Low
139983,Business,Junior,3.884,5.12,Summarizing_Reading,Beginner,2,False,2.52,3,Allowed_With_Citation,1,3.798,82.08,High
119551,Business,Graduate,2.587,3.47,Direct_Answer_Generation,Beginner,3,True,12.41,4,Allowed_With_Citation,6,2.739,85.15,Low
116112,STEM,Sophomore,1.691,15.29,Summarizing_Reading,Intermediate,4,False,1.0,4,Actively_Encouraged,3,1.796,84.03,Medium
133197,STEM,Senior,3.182,2.7,Debugging/Troubleshooting,Advanced,3,False,11.21,1,Actively_Encouraged,1,3.545,80.52,Medium
135410,STEM,Freshman,2.54,9.16,Debugging/Troubleshooting,Intermediate,1,False,19.04,3,Allowed_With_Citation,3,2.828,96.11,High
115144,Humanities,Junior,2.459,22.01,Copywriting/Drafting,Beginner,3,True,1.0,4,Actively_Encouraged,3,2.725,70.46,High
117964,Humanities,Freshman,3.293,1.78,Copywriting/Drafting,Intermediate,4,True,13.67,1,Allowed_With_Citation,4,3.505,86.39,Low
